Result Time,Granularity Period,Object Name,Reliability,"73429039","73429040","73429041","73429042","73429043","73429044","73429045","73429046","73429047","73429048","73429049","73429050","73429051","73429052","73429053","73429054","73429055","73429056"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G58784, CellID=58784",Reliable,0,249,215,0,249,215,0,0,0,0,0,462,462,0,461,461,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G57626, CellID=57626",Reliable,0,717,630,0,716,629,0,0,0,0,0,221,221,0,220,220,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G57625, CellID=57625",Reliable,0,863,800,0,862,799,0,0,0,0,0,188,188,0,188,188,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G57624, CellID=57624",Reliable,0,1211,1113,0,1211,1113,0,0,0,0,0,242,242,0,242,242,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37573, CellID=37573",Reliable,0,44,39,0,44,39,0,0,0,0,0,379,379,0,379,379,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37572, CellID=37572",Reliable,0,375,326,0,375,326,0,2,0,0,0,505,505,0,504,504,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37571, CellID=37571",Reliable,0,163,146,0,162,145,0,0,0,0,0,954,944,0,949,939,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37213, CellID=37213",Reliable,0,455,449,0,455,449,0,0,0,0,0,578,578,0,577,577,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37583, CellID=37583",Reliable,0,1132,1037,0,1132,1037,0,0,0,0,0,608,593,0,608,593,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37582, CellID=37582",Reliable,0,163,159,0,163,159,0,0,0,0,0,738,714,0,735,711,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37581, CellID=37581",Reliable,0,63,60,0,63,60,0,0,0,0,0,192,192,0,191,191,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37212, CellID=37212",Reliable,0,264,255,0,264,255,0,0,0,0,0,905,904,0,904,903,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37211, CellID=37211",Reliable,0,1130,1070,0,1129,1070,0,0,0,0,0,524,514,0,524,514,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_59139, CellID=59139",Reliable,0,490,437,0,489,436,0,0,0,0,0,441,441,0,438,438,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_59138, CellID=59138",Reliable,0,255,205,0,255,205,0,0,0,0,0,802,801,0,801,800,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_59137, CellID=59137",Reliable,0,379,308,0,379,308,0,0,0,0,0,286,286,0,285,285,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G59133, CellID=59133",Reliable,0,134,124,0,134,124,0,0,0,0,0,160,160,0,160,160,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G59132, CellID=59132",Reliable,0,232,170,0,232,170,0,0,0,0,0,680,680,0,678,678,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G59131, CellID=59131",Reliable,0,413,348,0,412,347,0,0,0,0,0,297,297,0,295,295,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_31616, CellID=31616",Reliable,0,165,127,0,164,127,0,0,0,0,0,590,590,0,590,590,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G58866, CellID=58866",Reliable,0,162,124,0,162,124,0,0,0,0,0,559,559,0,557,557,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G58865, CellID=58865",Reliable,0,277,250,0,277,250,0,0,0,0,0,284,284,0,284,284,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G58864, CellID=58864",Reliable,0,1084,942,0,1081,940,0,0,0,0,0,313,313,0,313,313,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_31615, CellID=31615",Reliable,0,1000,929,0,999,929,0,0,0,0,0,729,729,0,729,729,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_31614, CellID=31614",Reliable,0,931,832,0,930,831,0,0,0,0,0,189,189,0,189,189,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G36803, CellID=36803",Reliable,0,632,607,0,632,607,0,0,0,0,0,648,647,0,646,645,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G36802, CellID=36802",Reliable,1,1327,1137,1,1326,1136,0,1,0,0,0,661,649,0,660,648,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G36801, CellID=36801",Reliable,0,1493,1365,0,1491,1363,0,0,0,0,0,712,706,0,712,706,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37233, CellID=37233",Reliable,0,910,876,0,908,875,0,0,0,0,0,379,379,0,378,378,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37232, CellID=37232",Reliable,1,965,869,1,964,868,0,0,0,0,0,429,420,0,428,419,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37231, CellID=37231",Reliable,0,561,508,0,560,508,0,0,0,0,0,282,281,0,282,281,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_37446, CellID=37446",Reliable,0,1097,939,0,1097,939,0,0,0,0,0,406,403,0,406,403,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_37445, CellID=37445",Reliable,0,280,269,0,280,269,0,0,0,0,0,973,972,0,973,972,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_37444, CellID=37444",Reliable,0,1738,1537,0,1736,1535,0,5,5,0,0,450,447,0,450,447,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37443, CellID=37443",Reliable,1,2883,2320,1,2880,2318,0,0,0,0,0,684,634,0,682,632,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37442, CellID=37442",Reliable,0,266,258,0,266,258,0,0,0,0,0,731,730,0,728,727,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37441, CellID=37441",Reliable,0,836,715,0,836,715,0,3,3,0,0,265,265,0,265,265,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G51436, CellID=51436",Reliable,0,2,1,0,2,1,0,0,0,0,0,14,14,0,14,14,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G51435, CellID=51435",Reliable,0,78,67,0,78,67,0,0,0,0,0,33,33,0,33,33,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G51434, CellID=51434",Reliable,0,7,0,0,7,0,0,0,0,0,0,5,5,0,5,5,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G31599, CellID=31599",Reliable,0,1017,908,0,1016,907,0,0,0,0,0,319,319,0,319,319,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G31598, CellID=31598",Reliable,0,823,779,0,823,779,0,0,0,0,0,404,404,0,404,404,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G31597, CellID=31597",Reliable,0,690,643,0,690,643,0,0,0,0,0,212,212,0,211,211,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G58876, CellID=58876",Reliable,0,822,793,0,821,792,0,0,0,0,0,412,412,0,412,412,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G58875, CellID=58875",Reliable,0,113,99,0,113,99,0,0,0,0,0,342,342,0,342,342,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G58874, CellID=58874",Reliable,0,441,387,0,441,387,0,0,0,0,0,277,277,0,277,277,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G31153, CellID=31153",Reliable,0,1230,1145,0,1227,1143,0,0,0,0,0,336,335,0,335,334,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G31152, CellID=31152",Reliable,0,46,45,0,46,45,0,0,0,0,0,528,527,0,528,527,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G31151, CellID=31151",Reliable,0,611,578,0,611,578,0,0,0,0,0,565,560,0,565,560,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38673, CellID=38673",Reliable,0,472,436,0,471,435,0,0,0,0,0,232,228,0,231,227,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G22463, CellID=22463",Reliable,0,3,1,0,3,1,0,0,0,0,0,10,10,0,10,10,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G22462, CellID=22462",Reliable,0,1,1,0,1,1,0,0,0,0,0,2,2,0,2,2,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G22461, CellID=22461",Reliable,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38672, CellID=38672",Reliable,0,613,563,0,612,562,0,0,0,0,0,255,253,0,255,253,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G59189, CellID=59189",Reliable,0,1410,1298,0,1408,1297,0,0,0,0,0,682,679,0,682,679,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G59188, CellID=59188",Reliable,0,816,775,0,816,775,0,0,0,0,0,445,439,0,445,439,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G59187, CellID=59187",Reliable,1,1217,984,1,1217,984,0,0,0,0,0,550,541,0,550,541,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38671, CellID=38671",Reliable,0,623,593,0,622,592,0,0,0,0,0,486,484,0,486,484,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G32133, CellID=32133",Reliable,0,546,491,0,546,491,0,0,0,0,0,214,214,0,213,213,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G32132, CellID=32132",Reliable,0,888,788,0,887,788,0,0,0,0,0,305,305,0,305,305,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G32131, CellID=32131",Reliable,0,623,497,0,622,496,0,0,0,0,0,295,292,0,295,292,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G59179, CellID=59179",Reliable,0,1081,970,0,1080,969,0,0,0,0,0,388,387,0,388,387,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G59178, CellID=59178",Reliable,0,1042,950,0,1042,950,0,0,0,0,0,498,498,0,496,496,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G59177, CellID=59177",Reliable,0,1274,1101,0,1274,1101,0,0,0,0,0,632,629,0,632,629,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G29073, CellID=29073",Reliable,0,702,638,0,702,638,0,0,0,0,0,362,359,0,362,359,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G29072, CellID=29072",Reliable,0,840,611,0,827,604,0,0,0,1,0,376,367,0,375,366,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G29071, CellID=29071",Reliable,0,1818,1500,0,1813,1499,0,1,1,0,0,693,678,0,693,678,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G57316, CellID=57316",Reliable,0,1459,1334,0,1459,1334,0,0,0,0,0,873,863,0,873,863,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G57315, CellID=57315",Reliable,0,3055,2795,0,3055,2795,0,0,0,0,0,905,896,0,905,896,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G57314, CellID=57314",Reliable,0,1567,1346,0,1566,1345,0,0,0,0,0,716,712,0,716,712,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_25079, CellID=25079",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_25078, CellID=25078",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
